x0,x1,x10,x11,x12,x13,x14,x15,x16,x17,x2,x3,x4,x5,x6,x7,x8,x9,y0,y1,y10,y11,y12,y13,y14,y15,y16,y17,y2,y3,y4,y5,y6,y7,y8,y9
0.50,0.57,,0.58,0.56,,,0.51,,0.54,0.59,,,0.55,0.44,0.35,0.60,0.57,0.20,0.26,,0.57,0.88,,,0.18,,0.18,0.27,,,0.24,0.17,0.14,0.57,0.88
0.50,0.57,,0.58,0.57,,,0.51,,0.54,0.60,,,0.56,0.44,0.35,0.61,0.57,0.20,0.26,,0.57,0.87,,,0.18,,0.18,0.27,,,0.24,0.18,0.15,0.57,0.86
0.51,0.57,,0.59,0.56,,,0.51,,0.54,0.59,0.53,,0.56,0.44,0.35,0.59,0.58,0.21,0.26,,0.57,0.86,,,0.18,,0.18,0.27,0.42,,0.24,0.18,0.15,0.57,0.84
0.50,0.57,,0.59,0.56,,,0.51,,0.54,0.58,0.53,0.51,0.56,0.44,0.36,0.59,0.57,0.20,0.26,,0.58,0.87,,,0.18,,0.18,0.26,0.41,0.34,0.24,0.19,0.16,0.57,0.86
0.50,0.56,,0.59,0.56,,,0.51,,0.55,0.57,0.52,0.50,0.56,0.45,0.36,0.59,0.57,0.21,0.25,,0.57,0.86,,,0.19,,0.18,0.26,0.41,0.33,0.24,0.21,0.17,0.57,0.85
0.51,0.56,,0.59,0.56,,,0.51,,0.55,0.57,0.52,0.50,0.56,0.44,0.38,0.59,0.57,0.21,0.25,,0.57,0.87,,,0.20,,0.18,0.26,0.41,0.33,0.24,0.23,0.19,0.57,0.85
0.51,0.56,,0.59,0.57,,,0.51,,0.55,0.57,0.52,0.50,0.56,0.45,0.38,0.58,0.57,0.21,0.25,,0.57,0.85,,,0.19,,0.18,0.25,0.41,0.32,0.24,0.26,0.20,0.57,0.84
0.51,0.56,,0.59,0.56,,,0.51,,0.55,0.56,0.52,0.50,0.56,0.46,0.40,0.58,0.57,0.22,0.26,,0.57,0.86,,,0.20,,0.18,0.26,0.42,0.32,0.24,0.28,0.22,0.57,0.84
0.51,0.57,,0.59,0.56,,,0.51,,0.55,0.56,0.51,0.50,0.57,0.47,0.40,0.59,0.57,0.22,0.26,,0.58,0.87,,,0.20,,0.18,0.27,0.42,0.33,0.25,0.30,0.22,0.58,0.86
0.51,0.56,,0.59,0.56,,,0.51,,0.55,0.56,0.51,0.50,0.57,0.48,0.42,0.58,0.57,0.22,0.26,,0.58,0.88,,,0.20,,0.18,0.26,0.42,0.35,0.25,0.32,0.24,0.57,0.85
0.50,0.56,,0.59,0.56,,,0.51,,0.55,0.56,0.51,0.51,0.57,0.49,0.44,0.58,0.58,0.22,0.26,,0.58,0.86,,,0.20,,0.18,0.27,0.42,0.36,0.26,0.34,0.26,0.58,0.84
0.50,0.57,,0.59,0.57,,,0.51,,0.55,,,,0.57,0.50,0.44,0.59,0.58,0.22,0.26,,0.57,0.85,,,0.20,,0.18,,,,0.26,0.35,0.27,0.57,0.84
0.50,0.57,,0.59,0.56,,,0.51,,0.55,,,,0.57,0.50,0.46,0.59,0.58,0.22,0.26,,0.57,0.86,,,0.20,,0.18,,,,0.26,0.37,0.28,0.57,0.84
0.50,0.57,,0.59,0.56,,,0.51,,0.55,,,,0.57,0.51,0.48,0.60,0.59,0.22,0.26,,0.57,0.86,,,0.20,,0.18,,,,0.26,0.39,0.29,0.57,0.83
0.51,0.57,,0.59,0.56,,,0.51,,0.55,0.57,0.51,0.50,0.58,0.51,0.48,0.59,0.57,0.22,0.26,,0.57,0.86,,,0.20,,0.18,0.26,0.43,0.38,0.26,0.37,0.28,0.56,0.84
0.51,0.57,,0.59,0.56,,,0.51,,0.55,0.56,0.51,0.51,0.57,0.50,0.45,0.58,0.57,0.22,0.26,,0.57,0.86,,,0.20,,0.18,0.26,0.43,0.37,0.26,0.34,0.26,0.57,0.83
0.51,0.56,,0.59,0.56,,,0.51,,0.55,0.55,0.51,0.50,0.57,0.49,0.44,0.58,0.58,0.21,0.26,,0.57,0.85,,,0.19,,0.18,0.27,0.42,0.34,0.26,0.32,0.24,0.57,0.81
0.51,0.57,,0.59,0.56,,,0.51,,0.55,0.56,0.51,0.50,0.57,0.48,0.43,0.57,0.57,0.22,0.26,,0.57,0.84,,,0.20,,0.18,0.27,0.42,0.33,0.26,0.29,0.22,0.57,0.82
0.50,0.56,,0.59,0.56,,,0.51,,0.55,,,,0.57,0.47,0.41,0.58,0.57,0.21,0.26,,0.57,0.86,,,0.19,,0.18,,,,0.25,0.27,0.21,0.57,0.84
0.50,0.56,,0.59,0.56,,,0.51,,0.55,,,,0.56,0.45,0.39,0.58,0.56,0.20,0.26,,0.57,0.83,,,0.18,,0.18,,,,0.24,0.24,0.19,0.57,0.83
0.50,0.56,,0.59,0.57,,,0.51,,0.55,0.56,0.52,0.50,0.56,0.45,0.38,0.58,0.56,0.21,0.26,,0.57,0.84,,,0.19,,0.18,0.26,0.42,0.32,0.24,0.21,0.19,0.57,0.84
0.50,0.56,,0.61,0.63,,,0.50,,0.54,0.55,0.52,0.50,0.56,0.44,0.36,0.58,0.57,0.20,0.26,,0.57,0.80,,,0.18,,0.18,0.26,0.42,0.31,0.24,0.18,0.18,0.57,0.84
0.50,0.56,,0.60,0.57,,,0.51,,0.54,0.56,0.52,0.50,0.56,0.44,0.35,0.58,0.57,0.20,0.26,,0.57,0.83,,,0.18,,0.18,0.26,0.41,0.29,0.24,0.18,0.17,0.57,0.84
0.50,0.56,,0.60,0.58,,,0.51,,0.54,,,,0.56,0.44,0.35,0.58,0.57,0.21,0.26,,0.57,0.83,,,0.18,,0.18,,,,0.24,0.18,0.16,0.57,0.85
0.50,0.56,,0.60,0.59,,,0.51,,0.54,0.57,0.52,0.50,0.56,0.44,0.35,0.58,0.57,0.21,0.25,,0.57,0.83,,,0.18,,0.18,0.26,0.41,0.29,0.24,0.17,0.16,0.57,0.85
0.50,0.57,,0.59,0.57,,,0.50,,0.54,0.58,0.53,,0.56,0.44,0.34,0.59,0.57,0.20,0.25,,0.57,0.86,,,0.18,,0.18,0.26,0.42,,0.24,0.18,0.15,0.57,0.86
0.50,0.57,,0.59,0.56,,,0.51,,0.54,0.59,0.53,,0.56,0.44,0.34,0.59,0.57,0.20,0.25,,0.57,0.87,,,0.18,,0.18,0.27,0.42,,0.24,0.17,0.15,0.57,0.86
0.50,0.57,,0.58,0.56,,,0.50,,0.54,0.59,,,0.55,0.44,0.34,0.60,0.56,0.20,0.26,,0.57,0.88,,,0.18,,0.18,0.27,,,0.24,0.17,0.14,0.57,0.88
0.50,0.57,,0.58,0.56,,,0.50,,0.53,0.59,,,0.55,0.43,0.34,0.61,0.57,0.20,0.26,,0.57,0.88,,,0.18,,0.18,0.27,,,0.24,0.17,0.14,0.57,0.87
0.50,0.57,,0.58,0.56,,,0.50,,0.53,0.59,,,0.55,0.43,0.35,0.61,0.57,0.20,0.26,,0.57,0.87,,,0.18,,0.18,0.28,,,0.24,0.17,0.14,0.57,0.86
0.50,0.57,,0.58,0.56,,,0.50,,0.53,0.59,,,0.55,0.44,0.35,0.61,0.57,0.20,0.26,,0.58,0.86,,,0.18,,0.18,0.28,,,0.24,0.17,0.14,0.57,0.84
0.50,0.57,,0.58,0.56,,,0.50,,0.53,0.60,,,0.55,0.44,0.34,0.61,0.57,0.20,0.26,,0.58,0.86,,,0.18,,0.18,0.28,,,0.24,0.17,0.14,0.57,0.85
0.50,0.57,,0.58,0.57,,,0.50,,0.53,0.59,,,0.55,0.44,0.35,0.60,0.57,0.20,0.26,,0.58,0.86,,,0.18,,0.18,0.27,,,0.24,0.17,0.15,0.57,0.85
0.50,0.57,,0.58,0.57,,,0.50,,0.53,0.59,0.53,,0.55,0.44,0.35,0.60,0.58,0.20,0.26,,0.57,0.86,,,0.18,,0.18,0.27,0.42,,0.24,0.18,0.15,0.56,0.84
0.50,0.57,,0.58,0.57,,,0.50,,0.54,0.59,0.53,,0.56,0.44,0.35,0.60,0.58,0.20,0.26,,0.57,0.87,,,0.18,,0.18,0.27,0.42,,0.24,0.18,0.16,0.57,0.85
0.50,0.57,,0.58,0.57,,,0.50,,0.54,0.59,0.53,,0.56,0.44,0.35,0.60,0.58,0.20,0.26,,0.57,0.86,,,0.18,,0.18,0.27,0.42,,0.24,0.18,0.17,0.57,0.83
0.50,0.56,,0.59,0.56,,,0.51,,0.54,0.57,0.52,0.51,0.56,0.44,0.35,0.58,0.58,0.21,0.26,,0.57,0.85,,,0.19,,0.18,0.26,0.42,0.33,0.24,0.20,0.18,0.57,0.83
0.50,0.56,,0.59,0.57,,,0.51,,0.54,0.57,0.52,0.50,0.56,0.44,0.37,0.58,0.57,0.21,0.25,,0.57,0.84,,,0.20,,0.18,0.26,0.41,0.32,0.24,0.22,0.20,0.57,0.83
0.50,0.56,,0.59,0.57,,,0.51,,0.54,0.57,0.52,0.50,0.56,0.45,0.37,0.58,0.57,0.21,0.25,,0.57,0.85,,,0.19,,0.18,0.26,0.42,0.32,0.24,0.24,0.21,0.57,0.85
0.50,0.56,,0.59,0.56,,,0.51,,0.54,,,,0.56,0.45,0.38,0.58,0.57,0.21,0.26,,0.56,0.86,,,0.20,,0.18,,,,0.24,0.26,0.22,0.56,0.84
0.51,0.56,,0.59,0.57,,,0.51,,0.54,0.56,0.52,0.50,0.56,0.46,0.39,0.58,0.57,0.21,0.26,,0.56,0.84,,,0.20,,0.18,0.26,0.42,0.33,0.25,0.28,0.23,0.57,0.84
0.51,0.56,,0.59,0.57,,,0.51,,0.54,,,,0.56,0.47,0.40,0.58,0.57,0.22,0.26,,0.57,0.81,,,0.20,,0.18,,,,0.25,0.30,0.24,0.57,0.82
0.51,0.56,,0.59,0.57,,,0.51,,0.54,0.56,0.51,0.51,0.57,0.48,0.42,0.58,0.57,0.22,0.26,,0.57,0.83,,,0.20,,0.18,0.26,0.42,0.36,0.25,0.33,0.26,0.57,0.83
0.50,0.56,,0.59,0.56,,,0.51,,0.54,0.56,0.51,0.52,0.57,0.49,0.43,0.58,0.57,0.22,0.26,,0.57,0.85,,,0.20,,0.18,0.27,0.43,0.39,0.26,0.35,0.27,0.57,0.83
0.50,0.57,,0.59,0.56,,,0.51,,0.54,,,,0.57,0.50,0.44,0.59,0.58,0.22,0.26,,0.57,0.85,,,0.20,,0.18,,,,0.26,0.37,0.28,0.56,0.82
0.50,0.57,,0.58,0.56,,,0.51,,0.54,,,,0.57,0.51,0.47,0.60,0.59,0.22,0.26,,0.57,0.86,,,0.20,,0.18,,,,0.26,0.39,0.29,0.56,0.80
0.50,0.56,,0.59,0.56,,,0.50,,0.54,0.56,0.51,0.50,0.57,0.49,0.44,0.57,0.57,0.22,0.26,,0.57,0.87,,,0.20,,0.18,0.27,0.43,0.36,0.26,0.34,0.25,0.57,0.83
0.50,0.56,,0.59,0.56,,,0.50,,0.54,0.56,0.51,0.49,0.56,0.48,0.44,0.58,0.57,0.22,0.26,,0.58,0.86,,,0.20,,0.18,0.27,0.42,0.34,0.26,0.32,0.24,0.57,0.84
0.50,0.56,,0.59,0.56,,,0.50,,0.54,0.56,0.51,0.49,0.56,0.47,0.42,0.58,0.58,0.22,0.26,,0.58,0.85,,,0.20,,0.18,0.26,0.42,0.33,0.25,0.29,0.22,0.58,0.82
0.50,0.56,,0.59,0.56,,,0.50,,0.54,,,,0.56,0.46,0.40,0.57,0.57,0.21,0.26,,0.58,0.86,,,0.19,,0.18,,,,0.25,0.27,0.20,0.57,0.85
0.50,0.56,,0.59,0.57,,,0.50,,0.54,,,,0.56,0.44,0.39,0.57,0.57,0.21,0.26,,0.57,0.83,,,0.19,,0.18,,,,0.24,0.24,0.19,0.57,0.83
0.50,0.56,,0.60,0.57,,,0.50,,0.54,0.55,0.51,0.50,0.56,0.44,0.38,0.58,0.57,0.21,0.26,,0.57,0.83,,,0.20,,0.18,0.27,0.42,0.30,0.24,0.22,0.18,0.57,0.83
0.50,0.56,,0.59,0.57,,,0.50,,0.53,0.56,0.51,0.50,0.56,0.44,0.36,0.58,0.57,0.21,0.26,,0.58,0.83,,,0.18,,0.18,0.27,0.42,0.31,0.24,0.19,0.17,0.57,0.83
0.50,0.56,,0.59,0.57,,,0.50,,0.53,0.56,0.51,0.50,0.56,0.44,0.35,0.58,0.58,0.20,0.26,,0.58,0.84,,,0.18,,0.18,0.27,0.41,0.30,0.25,0.18,0.16,0.58,0.84
0.50,0.56,,0.59,0.57,,,0.50,,0.53,0.57,0.51,0.50,0.55,0.43,0.34,0.58,0.57,0.20,0.26,,0.57,0.85,,,0.18,,0.18,0.27,0.41,0.32,0.24,0.17,0.16,0.57,0.85
0.50,0.56,,0.59,0.59,,,0.50,,0.53,0.57,0.51,0.50,0.55,0.43,0.34,0.58,0.57,0.20,0.26,,0.57,0.85,,,0.18,,0.18,0.27,0.42,0.32,0.24,0.17,0.15,0.57,0.85
0.50,0.56,,0.59,0.57,,,0.50,,0.53,0.57,0.51,,0.55,0.43,0.34,0.58,0.57,0.20,0.26,,0.58,0.86,,,0.18,,0.18,0.27,0.41,,0.24,0.17,0.14,0.57,0.87
,0.56,,0.58,0.57,,,0.50,,0.53,0.58,0.51,,0.55,0.43,0.34,0.61,0.57,,0.26,,0.57,0.86,,,0.18,,0.18,0.27,0.41,,0.24,0.17,0.14,0.55,0.87
0.50,0.56,,0.58,0.56,,,0.50,,0.53,0.58,0.52,,0.54,0.42,0.33,0.60,0.57,0.20,0.26,,0.57,0.87,,,0.18,,0.18,0.27,0.41,,0.24,0.17,0.14,0.57,0.87
,0.56,,0.58,0.56,,,0.50,,0.53,0.58,0.52,,0.54,0.42,0.33,0.60,0.57,,0.26,,0.57,0.88,,,0.18,,0.18,0.27,0.41,,0.24,0.16,0.14,0.57,0.88
,0.56,,0.58,0.56,,,0.50,,0.53,0.59,0.52,,0.54,0.42,0.33,0.60,0.56,,0.26,,0.57,0.88,,,0.18,,0.18,0.27,0.41,,0.24,0.16,0.13,0.56,0.88
0.50,0.56,,0.58,0.56,,,0.50,,0.53,0.58,0.52,,0.54,0.43,0.33,0.59,0.56,0.20,0.26,,0.57,0.88,,,0.18,,0.18,0.27,0.42,,0.24,0.16,0.14,0.57,0.88
,0.56,,0.58,0.56,,,0.50,,0.53,0.58,0.52,,0.54,0.43,0.34,0.59,0.56,,0.26,,0.57,0.87,,,0.19,,0.18,0.27,0.42,,0.24,0.17,0.14,0.57,0.87
,0.56,,0.59,0.56,,,0.50,,0.53,0.58,0.52,0.51,0.55,0.43,0.34,0.59,0.56,,0.26,,0.57,0.87,,,0.19,,0.18,0.27,0.42,0.33,0.24,0.17,0.14,0.57,0.87
0.50,0.56,,0.58,0.56,,,0.50,,0.53,0.58,0.51,0.51,0.55,0.43,0.34,0.59,0.56,0.21,0.26,,0.57,0.86,,,0.19,,0.18,0.27,0.42,0.34,0.24,0.18,0.15,0.57,0.86
0.50,0.56,,0.58,0.56,,,0.50,,0.53,0.58,0.51,,0.55,0.43,0.34,0.60,0.57,0.21,0.26,,0.58,0.88,,,0.19,,0.18,0.28,0.42,,0.24,0.18,0.15,0.58,0.87
0.49,0.56,,0.58,0.56,,,0.50,,0.53,0.58,0.51,,0.55,0.43,0.35,0.60,0.57,0.21,0.26,,0.58,0.88,,,0.19,,0.18,0.27,0.42,,0.24,0.20,0.16,0.57,0.86
0.50,0.56,,0.58,0.56,,,0.50,,0.53,0.57,0.51,,0.55,0.43,0.35,0.59,0.57,0.21,0.26,,0.57,0.86,,,0.20,,0.18,0.27,0.42,,0.24,0.21,0.17,0.57,0.86
0.50,0.56,,0.58,0.56,,,0.50,,0.53,0.57,0.51,,0.55,0.44,0.37,0.59,0.57,0.22,0.26,,0.57,0.86,,,0.20,,0.18,0.27,0.42,,0.25,0.23,0.18,0.57,0.86
0.50,0.56,,0.58,0.56,,,0.50,,0.53,0.57,0.51,0.50,0.55,0.44,0.38,0.59,0.57,0.22,0.26,,0.57,0.86,,,0.20,,0.18,0.26,0.42,0.32,0.25,0.24,0.20,0.57,0.85
0.50,0.56,,0.59,0.57,,,0.50,,0.54,0.57,0.51,0.50,0.56,0.44,0.38,0.59,0.57,0.22,0.26,,0.57,0.86,,,0.20,,0.18,0.26,0.42,0.32,0.25,0.26,0.21,0.57,0.86
0.50,0.56,,0.59,0.57,,,0.50,,0.54,0.57,0.51,0.49,0.56,0.46,0.39,0.58,0.57,0.22,0.26,,0.58,0.85,,,0.20,,0.18,0.26,0.42,0.33,0.26,0.28,0.22,0.58,0.86
0.50,0.56,,0.59,0.57,,,0.50,,0.54,,,,0.56,0.47,0.40,0.58,0.57,0.22,0.26,,0.58,0.85,,,0.20,,0.18,,,,0.26,0.30,0.22,0.58,0.85
0.50,0.56,,0.59,0.57,,,0.50,,0.54,0.56,0.51,0.49,0.56,0.48,0.42,0.58,0.57,0.22,0.27,,0.57,0.84,,,0.20,,0.18,0.27,0.42,0.34,0.26,0.32,0.24,0.57,0.84
0.50,0.56,,0.59,0.57,,,0.50,,0.54,,,,0.57,0.48,0.44,0.58,0.57,0.22,0.27,,0.57,0.84,,,0.20,,0.18,,,,0.26,0.34,0.25,0.57,0.84
0.50,0.56,,0.59,0.56,,,0.50,,0.54,,,,0.57,0.49,0.44,0.59,0.61,0.23,0.27,,0.57,0.85,,,0.20,,0.18,,,,0.26,0.35,0.26,0.57,0.81
0.50,0.57,,0.58,0.56,,,0.50,,0.54,,,,0.57,0.50,0.47,0.59,0.60,0.23,0.27,,0.57,0.85,,,0.20,,0.18,,,,0.27,0.38,0.29,0.57,0.81
0.46,0.49,,0.54,0.57,,0.45,0.48,,0.51,0.45,0.41,0.43,0.53,0.56,0.51,0.47,0.46,0.23,0.31,,0.61,0.86,,0.21,0.21,,0.22,0.31,0.43,0.30,0.30,0.32,0.24,0.62,0.88
0.46,0.49,,0.54,0.59,,0.45,0.48,,0.50,0.45,0.42,0.43,0.53,0.56,0.50,0.47,0.47,0.23,0.31,,0.62,0.85,,0.21,0.21,,0.21,0.32,0.43,0.30,0.30,0.28,0.21,0.62,0.88
0.47,0.49,,0.55,0.59,,0.46,0.49,,0.51,0.46,0.42,0.44,0.53,0.56,0.50,0.47,0.47,0.23,0.31,,0.62,0.85,,0.21,0.21,,0.22,0.32,0.43,0.30,0.30,0.24,0.20,0.62,0.88
0.47,0.50,,0.55,0.60,,0.46,0.49,,0.51,0.46,0.42,0.44,0.53,0.54,0.50,0.48,0.47,0.23,0.31,,0.62,0.86,,0.21,0.21,,0.22,0.32,0.43,0.30,0.30,0.21,0.16,0.62,0.88
0.48,0.50,,0.56,0.62,,0.47,0.50,,0.53,0.47,0.43,0.44,0.54,0.53,0.50,0.49,0.47,0.23,0.32,,0.62,0.85,,0.21,0.21,,0.22,0.33,0.43,0.32,0.30,0.21,0.14,0.62,0.88
0.49,0.51,,0.56,0.63,,0.48,0.50,,0.54,0.48,0.44,0.45,0.55,0.54,0.53,0.50,0.48,0.23,0.32,,0.63,0.86,,0.21,0.21,,0.22,0.33,0.43,0.30,0.31,0.27,0.21,0.63,0.88
0.49,0.52,,0.57,0.64,,0.48,0.51,,0.54,0.49,0.44,0.45,0.56,0.55,0.54,0.50,0.48,0.23,0.32,,0.63,0.86,,0.21,0.21,,0.21,0.33,0.43,0.32,0.30,0.30,0.23,0.63,0.88
0.50,0.53,,0.58,0.64,,0.49,0.52,,0.55,0.50,0.45,0.46,0.57,,,0.51,0.49,0.23,0.32,,0.64,0.87,,0.21,0.21,,0.22,0.33,0.44,0.34,0.31,,,0.64,0.87
0.51,0.55,,0.59,0.62,,0.50,0.52,,0.56,0.51,0.46,0.48,0.58,0.57,0.52,0.52,0.50,0.23,0.32,,0.64,0.89,,0.21,0.21,,0.22,0.33,0.44,0.34,0.31,0.30,0.13,0.64,0.88
0.52,0.56,,0.61,0.62,,0.51,0.53,,0.57,0.52,0.47,0.49,0.59,0.58,0.57,0.53,0.50,0.23,0.32,,0.64,0.89,,0.21,0.21,,0.22,0.33,0.44,0.33,0.30,0.30,0.23,0.64,0.87
0.53,0.56,,0.62,0.65,,0.52,0.54,,0.58,0.53,0.49,0.50,0.60,0.59,0.54,0.55,0.52,0.22,0.31,,0.63,0.88,,0.21,0.21,,0.22,0.33,0.45,0.36,0.29,0.21,0.15,0.63,0.87
0.54,0.57,,0.62,0.63,,0.53,0.56,,0.59,0.54,0.50,0.50,0.61,0.61,0.56,0.56,0.53,0.22,0.31,,0.62,0.86,,0.21,0.20,,0.21,0.32,0.45,0.35,0.29,0.23,0.17,0.62,0.85
0.55,0.58,,0.63,0.65,,0.54,0.56,,0.59,0.54,0.51,0.52,0.62,0.63,0.57,0.57,0.54,0.22,0.30,,0.60,0.82,,0.21,0.20,,0.20,0.32,0.45,0.36,0.29,0.26,0.18,0.61,0.86
0.55,0.59,,0.64,0.65,,0.55,0.57,,0.60,0.56,0.52,0.52,0.63,0.65,0.59,0.58,0.56,0.22,0.30,,0.60,0.82,,0.20,0.20,,0.20,0.32,0.44,0.34,0.29,0.27,0.20,0.60,0.83
0.56,0.60,,0.65,0.67,,0.56,0.58,,0.61,0.56,0.53,0.53,0.64,0.66,0.61,0.58,0.56,0.21,0.29,,0.59,0.84,,0.20,0.20,,0.19,0.31,0.44,0.34,0.28,0.30,0.22,0.59,0.84
0.57,0.61,,0.66,0.68,,0.56,0.58,,0.62,0.57,0.54,0.54,0.65,0.67,0.62,0.59,0.56,0.21,0.28,,0.60,0.85,,0.19,0.19,,0.18,0.30,0.43,0.34,0.27,0.33,0.23,0.60,0.85
0.58,0.62,,0.66,0.68,,0.57,0.60,,0.62,0.57,0.54,0.55,0.66,0.69,0.63,0.59,0.57,0.20,0.28,,0.60,0.84,,0.18,0.18,,0.18,0.29,0.42,0.29,0.27,0.35,0.24,0.60,0.85
0.61,0.63,,0.66,0.69,,0.60,0.62,,0.65,0.59,0.56,0.57,0.68,0.72,0.66,0.59,0.58,0.20,0.28,,0.61,0.86,,0.18,0.18,,0.18,0.28,0.42,0.29,0.27,0.38,0.26,0.61,0.86
0.60,0.63,,0.66,0.68,,0.59,0.61,,0.64,0.59,0.55,0.56,0.68,0.72,0.65,0.59,0.57,0.21,0.28,,0.60,0.85,,0.19,0.18,,0.18,0.28,0.42,0.29,0.27,0.35,0.23,0.60,0.85
0.59,0.62,,0.66,0.68,,0.58,0.61,,0.64,0.59,0.54,0.56,0.67,0.70,0.64,0.59,0.56,0.21,0.28,,0.60,0.86,,0.19,0.19,,0.19,0.29,0.42,0.30,0.28,0.30,0.22,0.60,0.83
0.58,0.62,,0.65,0.68,,0.57,0.59,,0.62,0.58,0.54,0.55,0.65,0.69,0.63,0.58,0.57,0.20,0.28,,0.61,0.86,,0.18,0.18,,0.18,0.29,0.42,0.29,0.27,0.28,0.20,0.61,0.85
0.58,0.61,,0.64,0.68,,0.57,0.59,,0.62,0.57,0.53,0.55,0.64,0.68,0.61,0.57,0.56,0.21,0.28,,0.62,0.88,,0.20,0.19,,0.19,0.29,0.41,0.29,0.27,0.25,0.18,0.61,0.86
0.57,0.60,,0.64,0.67,,0.56,0.58,,0.61,0.57,0.52,0.54,0.64,0.67,0.60,0.56,0.52,0.21,0.28,,0.62,0.89,,0.20,0.19,,0.19,0.30,0.41,0.30,0.27,0.22,0.16,0.62,0.85
0.56,0.61,,0.63,0.67,,0.55,0.57,,0.62,0.57,0.51,0.53,0.65,,,0.56,0.51,0.21,0.29,,0.62,0.88,,0.20,0.19,,0.19,0.30,0.41,0.28,0.28,,,0.62,0.86
0.55,0.59,,0.62,0.66,,0.55,0.57,,0.61,0.56,0.50,0.51,0.62,0.61,0.56,0.55,0.50,0.21,0.29,,0.62,0.89,,0.20,0.19,,0.20,0.31,0.41,0.30,0.28,0.20,0.12,0.62,0.86
0.54,0.58,,0.62,0.67,,0.54,0.56,,0.59,0.55,0.50,,0.62,0.59,0.56,0.54,0.50,0.21,0.30,,0.63,0.88,,0.20,0.20,,0.21,0.32,0.41,,0.30,0.20,0.12,0.63,0.85
0.53,0.57,,0.60,0.64,,0.53,0.55,,0.58,0.53,0.48,0.50,0.61,0.58,0.55,0.53,0.49,0.22,0.31,,0.63,0.86,,0.20,0.20,,0.21,0.32,0.41,0.31,0.30,0.20,0.12,0.64,0.86
0.52,0.56,,0.58,0.64,,0.51,0.54,,0.57,0.52,0.47,0.49,0.60,0.57,0.54,0.51,0.48,0.22,0.31,,0.63,0.86,,0.21,0.20,,0.22,0.32,0.42,0.29,0.30,0.21,0.13,0.64,0.86
0.51,0.55,,0.56,0.63,,0.50,0.52,,0.56,0.51,0.45,0.48,0.58,0.56,0.52,0.50,0.47,0.22,0.31,,0.64,0.86,,0.21,0.21,,0.22,0.32,0.42,0.33,0.30,0.21,0.13,0.64,0.86
0.50,0.53,,0.56,0.62,,0.50,0.51,,0.55,0.50,0.44,0.47,0.57,0.56,0.51,0.49,0.46,0.23,0.32,,0.64,0.86,,0.22,0.21,,0.23,0.32,0.42,0.30,0.31,0.23,0.15,0.64,0.87
0.49,0.52,,0.55,0.59,,0.48,0.50,,0.54,0.49,0.43,0.46,0.56,0.56,0.54,0.48,0.45,0.23,0.32,,0.63,0.85,,0.22,0.21,,0.22,0.33,0.42,0.30,0.31,0.28,0.22,0.63,0.86
0.48,0.51,,0.54,0.58,,0.48,0.50,,0.53,0.48,0.42,0.45,0.55,0.55,0.52,0.48,0.45,0.23,0.32,,0.63,0.87,,0.22,0.22,,0.23,0.32,0.42,0.30,0.32,0.29,0.23,0.63,0.87
0.48,0.50,,0.53,0.57,,0.47,0.49,,0.52,0.47,0.42,0.44,0.54,0.55,0.52,0.47,0.45,0.23,0.32,,0.63,0.86,,0.22,0.22,,0.23,0.32,0.42,0.30,0.32,0.36,0.25,0.63,0.87
0.44,0.46,,0.51,0.54,,0.44,0.46,,0.49,0.42,0.39,0.41,0.50,0.53,0.49,0.44,0.44,0.23,0.31,,0.61,0.85,,0.21,0.21,,0.22,0.32,0.43,0.29,0.30,0.32,0.24,0.61,0.86
0.45,0.47,,0.52,0.55,0.60,0.44,0.47,,0.50,0.43,0.39,0.41,0.50,0.53,0.49,0.44,0.44,0.23,0.31,,0.61,0.85,0.98,0.21,0.21,,0.22,0.31,0.43,0.30,0.30,0.29,0.23,0.61,0.86
0.45,0.47,,0.52,0.56,,0.44,0.47,,0.50,0.44,0.39,0.41,0.50,0.53,0.49,0.45,0.44,0.23,0.32,,0.61,0.85,,0.21,0.21,,0.22,0.32,0.43,0.30,0.30,0.26,0.21,0.61,0.87
0.46,0.48,,0.52,0.57,,0.44,0.47,,0.50,0.44,0.40,0.42,0.51,0.53,0.49,0.45,0.45,0.23,0.31,,0.61,0.85,,0.21,0.21,,0.22,0.32,0.43,0.30,0.30,0.23,0.18,0.61,0.87
0.46,0.48,,0.53,0.58,,0.45,0.48,,0.50,0.44,0.40,0.42,0.51,0.52,0.50,0.46,0.45,0.23,0.31,,0.61,0.85,,0.21,0.21,,0.22,0.32,0.43,0.30,0.30,0.22,0.17,0.61,0.87
0.47,0.49,,0.54,0.59,,0.46,0.48,,0.51,0.45,0.41,0.43,0.52,0.52,0.50,0.46,0.45,0.23,0.32,,0.62,0.85,,0.22,0.21,,0.22,0.33,0.43,0.30,0.31,0.22,0.15,0.62,0.87
0.47,0.50,,0.54,0.60,,0.46,0.49,,0.52,0.46,0.42,0.43,0.53,0.52,0.50,0.47,0.45,0.23,0.32,,0.62,0.86,,0.22,0.21,,0.22,0.33,0.43,0.31,0.31,0.21,0.14,0.62,0.87
0.48,0.50,,0.55,0.61,,0.47,0.50,,0.53,0.47,0.43,0.44,0.54,0.53,0.51,0.48,0.46,0.23,0.32,,0.62,0.86,,0.22,0.21,,0.22,0.33,0.43,0.32,0.31,0.21,0.14,0.62,0.87
